,director,title,release_date,budget,revenue,return
1682,Francis Ford Coppola,The Rainmaker,1997-11-18,40000000.0,45916769.0,1.147919225
1683,Paul Thomas Anderson,Boogie Nights,1997-09-11,15000000.0,43101594.0,2.8734396
1684,Peter Weir,Witness,1985-02-08,12000000.0,68706993.0,5.72558275
1685,John Badham,Incognito,1997-11-14,0.0,0.0,0.0
1686,Paul Verhoeven,Starship Troopers,1997-11-06,105000000.0,121214377.0,1.154422638095238
1687,Sidney Lumet,Critical Care,1997-10-31,0.0,0.0,0.0
1688,Wayne Wang,The Joy Luck Club,1993-09-08,11000000.0,32861136.0,2.987376
1689,Alex Zamm,Chairman of the Board,1998-03-13,0.0,0.0,0.0
1690,Peter Howitt,Sliding Doors,1998-04-23,6000000.0,58000000.0,9.666666666666666
1691,John R. Leonetti,Mortal Kombat: Annihilation,1997-11-21,30000000.0,51376861.0,1.7125620333333331
1692,Peter Weir,The Truman Show,1998-06-04,60000000.0,264118201.0,4.401970016666667
1693,Iain Softley,The Wings of the Dove,1997-11-07,0.0,0.0,0.0
1694,Marleen Gorris,Mrs. Dalloway,1997-09-01,0.0,3309421.0,0.0
1695,Billy Hopkins,"I Love You, I Love You Not",1996-08-28,0.0,0.0,0.0
1696,Jon Avnet,Red Corner,1997-10-30,48000000.0,0.0,0.0
1697,Michael Caton-Jones,The Jackal,1997-11-14,60000000.0,159330280.0,2.655504666666667
1698,Gary Goldman,Anastasia,1997-11-20,53000000.0,139804348.0,2.637817886792453
1699,Don Bluth,Anastasia,1997-11-20,53000000.0,139804348.0,2.637817886792453
1700,Jon Amiel,The Man Who Knew Too Little,1997-11-14,20000000.0,13801755.0,0.69008775
1701,Jean-Pierre Jeunet,Alien: Resurrection,1997-11-12,70000000.0,162000000.0,2.3142857142857145
1702,Scott Harris,Alien Escape,1996-01-01,1000000.0,0.0,0.0
1703,Steven Spielberg,Amistad,1997-12-03,36000000.0,74000000.0,2.055555555555556
1704,Robert Duvall,The Apostle,1997-10-09,5000000.0,0.0,0.0
1705,Agnès Merlet,Artemisia,1997-09-10,0.0,0.0,0.0
1706,Sean Mathias,Bent,1997-11-26,0.0,0.0,0.0
1707,Ash Baron-Cohen,Bang,1995-09-09,0.0,0.0,0.0
1708,Louis Saïa,The Boys,1997-12-12,0.0,0.0,0.0
1709,Neil Jordan,The Butcher Boy,1997-07-13,0.0,0.0,0.0
1710,Woody Allen,Deconstructing Harry,1997-08-26,20000000.0,10686841.0,0.53434205
1711,Les Mayfield,Flubber,1997-11-26,80000000.0,177977226.0,2.224715325
1712,Bryan Spicer,For Richer or Poorer,1997-12-11,35000000.0,31611225.0,0.9031778571428573
1713,Gus Van Sant,Good Will Hunting,1997-12-05,10000000.0,225933435.0,22.5933435
1714,Michael Lindsay-Hogg,Guy,1997-12-17,0.0,0.0,0.0
1715,Raja Gosnell,Home Alone 3,1997-12-12,32000000.0,79082515.0,2.47132859375
1716,Martin Kitrosser,Man of Her Dreams,1997-11-18,0.0,0.0,0.0
1717,Clint Eastwood,Midnight in the Garden of Good and Evil,1997-11-21,35000000.0,25105255.0,0.717293
1718,Gore Verbinski,MouseHunt,1997-12-19,38000000.0,122417389.0,3.2215102368421054
1719,Cindy Sherman,Office Killer,1997-01-01,0.0,0.0,0.0
1720,Wes Craven,Scream 2,1997-12-09,24000000.0,172363301.0,7.181804208333333
1721,Rodney Gibbons,Stranger in the House,1997-01-01,0.0,0.0,0.0
1722,Atom Egoyan,The Sweet Hereafter,1997-05-14,5000000.0,3263585.0,0.652717
1723,Bret McCormick,Time Tracers,1997-12-16,0.0,0.0,0.0
1724,James Cameron,Titanic,1997-11-18,200000000.0,1845034188.0,9.22517094
1725,Roger Spottiswoode,Tomorrow Never Dies,1997-12-11,110000000.0,333011068.0,3.0273733454545453
1726,Seth Michael Donsky,Twisted,1996-11-14,0.0,0.0,0.0
1727,Gaël Morel,Full Speed,1996-09-25,0.0,0.0,0.0
1728,Richard Friedenberg,The Education of Little Tree,1997-12-25,0.0,0.0,0.0
1729,Kevin Costner,The Postman,1997-12-25,80000000.0,17626234.0,0.220327925
1730,Robert Redford,The Horse Whisperer,1998-05-14,60000000.0,186883563.0,3.11472605
1731,Alan Rickman,The Winter Guest,1997-12-27,0.0,0.0,0.0
1732,Quentin Tarantino,Jackie Brown,1997-12-24,12000000.0,39673162.0,3.306096833333333
1733,Martin Scorsese,Kundun,1997-12-25,28000000.0,5684789.0,0.2030281785714285
1734,Stanley Tong,Mr. Magoo,1997-12-25,30000000.0,0.0,0.0
1735,Joel Coen,The Big Lebowski,1998-03-06,15000000.0,46189568.0,3.079304533333333
1736,Alan Rudolph,Afterglow,1997-12-26,0.0,2465960.0,0.0
1737,Alain Berliner,My Life in Pink,1997-05-28,0.0,0.0,0.0
1738,Alfonso Cuarón,Great Expectations,1998-01-19,25000000.0,55494066.0,2.21976264
1739,Sean McNamara,3 Ninjas: High Noon at Mega Mountain,1998-04-10,0.0,0.0,0.0
1740,George Mendeluk,Men of Means,1999-05-25,0.0,0.0,0.0
1741,Darin Scott,Caught Up,1998-02-27,0.0,0.0,0.0
1742,Joseph Dorman,Arguing the World,1998-01-07,0.0,0.0,0.0
1743,Dean Semler,Firestorm,1998-01-08,19000000.0,0.0,0.0
1744,Penelope Spheeris,Senseless,1998-02-20,0.0,13035599.0,0.0
1745,Barry Levinson,Wag the Dog,1997-12-25,15000000.0,64256513.0,4.283767533333333
1746,Alex Proyas,Dark City,1998-02-27,27000000.0,27200316.0,1.007419111111111
1747,John Duigan,The Leading Man,1996-12-12,0.0,0.0,0.0
1748,Manny Coto,Star Kid,1997-01-16,0.0,7.0,0.0
1749,Mikael Salomon,Hard Rain,1998-01-16,70000000.0,19870567.0,0.2838652428571429
1750,Tamra Davis,Half Baked,1998-01-16,8000000.0,17460020.0,2.1825025
1751,Gregory Hoblit,Fallen,1998-01-16,0.0,25232289.0,0.0
1752,Stefan Schwartz,Shooting Fish,1997-08-22,3000000.0,302204.0,0.1007346666666666
1753,Greg Spence,The Prophecy II,1998-01-20,0.0,0.0,0.0
1754,Wong Kar-wai,Fallen Angels,1995-09-06,0.0,0.0,0.0
1755,Bruno Barreto,Four Days in September,1997-05-01,0.0,310724.0,0.0
1756,Bob Spiers,Spice World,1997-12-19,25000000.0,100000000.0,4.0
1757,Stephen Sommers,Deep Rising,1998-01-30,45000000.0,11203026.0,0.2489561333333333
1758,Brian Evans,Tainted,1998-05-18,0.0,0.0,0.0
1759,Bret Michaels,A Letter from Death Row,1998-11-17,0.0,0.0,0.0
1760,Charlie Peters,Music from Another Room,1998-04-24,0.0,0.0,0.0
1761,Alexander Sokurov,Mother and Son,1997-02-20,0.0,0.0,0.0
1762,Antoine Fuqua,The Replacement Killers,1998-02-06,30000000.0,19204929.0,0.6401643
1763,Michael Radford,B. Monkey,1998-11-07,0.0,0.0,0.0
1764,Mark Pavia,The Night Flier,1997-04-30,1000000.0,91549.0,0.091549
1765,John Landis,Blues Brothers 2000,1998-02-05,28000000.0,14051384.0,0.5018351428571428
1766,Shinya Tsukamoto,Tokyo Fist,1995-01-01,0.0,0.0,0.0
1767,Millicent Shelton,Ride,1998-03-27,0.0,0.0,0.0
1768,Frank Coraci,The Wedding Singer,1998-02-13,18000000.0,123306987.0,6.850388166666667
1769,Barry Levinson,Sphere,1998-02-13,75000000.0,13100000.0,0.1746666666666666
1770,Michael Paxton,Ayn Rand: A Sense of Life,1998-02-13,0.0,0.0,0.0
1771,Robert Dornhelm,A Further Gesture,1997-01-01,0.0,0.0,0.0
1772,Roberto Benabib,Little City,1997-04-04,0.0,0.0,0.0
1773,Volker Schlöndorff,Palmetto,1998-02-20,0.0,0.0,0.0
1774,James L. Brooks,As Good as It Gets,1997-12-19,50000000.0,314178011.0,6.28356022
1775,Abel Ferrara,King of New York,1990-07-18,1000000.0,2554476.0,2.554476
1776,Kari Skogland,Men with Guns,1998-03-06,0.0,0.0,0.0
1777,Robert Benton,Twilight,1998-03-06,0.0,0.0,0.0
1778,Stuart Baird,U.S. Marshals,1998-03-06,60000000.0,102367405.0,1.7061234166666666
1779,Stephan Elliott,Welcome to Woop Woop,1998-08-13,0.0,0.0,0.0
1780,Richard Kwietniowski,Love and Death on Long Island,1997-01-01,0.0,0.0,0.0
1781,Jorge Fons,Midaq Alley,1995-05-05,0.0,0.0,0.0
1782,Zalman King,In God's Hands,1998-04-24,0.0,0.0,0.0
1783,David Breashears,Everest,1998-03-06,0.0,76447420.0,0.0
1784,Stephen Judson,Everest,1998-03-06,0.0,76447420.0,0.0
1785,Greg MacGillivray,Everest,1998-03-06,0.0,76447420.0,0.0
1786,Jonathan Darby,Hush,1998-03-06,0.0,0.0,0.0
1787,Peter O'Fallon,Suicide Kings,1997-09-06,0.0,0.0,0.0
1788,Randall Wallace,The Man in the Iron Mask,1998-03-12,0.0,0.0,0.0
1789,Richard Linklater,The Newton Boys,1998-03-26,27000000.0,76000000.0,2.814814814814815
1790,John McNaughton,Wild Things,1998-03-20,20000000.0,67200000.0,3.36
1791,John Roberts,Paulie,1998-04-17,0.0,0.0,0.0
1792,John N. Smith,"A Cool, Dry Place",1998-01-29,0.0,0.0,0.0
1793,Takeshi Kitano,Fireworks,1997-09-03,0.0,0.0,0.0
1794,Mike Nichols,Primary Colors,1998-03-20,65000000.0,0.0,0.0
1795,Bob Gosse,"Niagara, Niagara",1997-08-30,0.0,168462.0,0.0
1796,M. Night Shyamalan,Wide Awake,1998-03-20,6000000.0,0.0,0.0
1797,Boaz Yakin,A Price Above Rubies,1998-03-26,0.0,1081957.0,0.0
1798,Howard Goldberg,Eden,1996-01-01,0.0,0.0,0.0
1799,James Toback,Two Girls and a Guy,1997-09-07,1000000.0,2057193.0,2.057193
1800,Edward Burns,No Looking Back,1998-03-27,0.0,0.0,0.0
1801,Jonathan Demme,Storefront Hitchcock,1998-03-27,0.0,0.0,0.0
1802,Lesli Linka Glatter,The Proposition,1998-03-26,147773.0,0.0,0.0
1803,Nicholas Hytner,The Object of My Affection,1998-04-17,15000000.0,46905889.0,3.1270592666666666
1804,Steve Boyum,Meet the Deedles,1998-03-27,24000000.0,4562146.0,0.1900894166666666
1805,Stephen Gyllenhaal,Homegrown,1998-01-01,0.0,271375.0,0.0
1806,Ice Cube,The Players Club,1998-04-08,0.0,0.0,0.0
1807,Steve Gomer,Barney's Great Adventure,1998-01-01,0.0,0.0,0.0
1808,Michael Moore,The Big One,1997-09-06,0.0,720074.0,0.0
1809,Wayne Wang,Chinese Box,1997-09-04,0.0,0.0,0.0
1810,Stephen Hopkins,Lost in Space,1998-04-03,80000000.0,136159423.0,1.7019927875
1811,Craig Lahiff,Heaven's Burning,1997-09-04,0.0,0.0,0.0
1812,Harold Becker,Mercury Rising,1998-04-03,60000000.0,0.0,0.0
1813,David Mamet,The Spanish Prisoner,1997-09-08,10000000.0,13835130.0,1.383513
1814,Brad Silberling,City of Angels,1998-04-10,55000000.0,198685114.0,3.612456618181818
1815,Whit Stillman,The Last Days of Disco,1998-05-29,8000000.0,0.0,0.0
1816,Howard Deutch,The Odd Couple II,1998-04-09,0.0,0.0,0.0
1817,Michael Lehmann,My Giant,1998-04-10,0.0,7985929.0,0.0
1818,Spike Lee,He Got Game,1998-05-01,25000000.0,21567853.0,0.86271412
1819,Robert Altman,The Gingerbread Man,1998-01-23,0.0,0.0,0.0
1820,Nick Gomez,Illtown,1996-07-09,0.0,0.0,0.0
1821,Barnet Kellman,Slappy and the Stinkers,1998-01-23,0.0,0.0,0.0
1822,Pedro Almodóvar,Live Flesh,1997-10-28,0.0,1535558.0,0.0
1823,Jake Kasdan,Zero Effect,1998-01-30,5000000.0,1980338.0,0.3960676
1824,Gary Oldman,Nil by Mouth,1997-05-08,9000000.0,0.0,0.0
1825,John Johnson,Ratchet,1996-09-12,0.0,0.0,0.0
1826,Peter Hewitt,The Borrowers,1997-12-05,29000000.0,0.0,0.0
1827,Anthony Hickox,Prince Valiant,1997-07-24,0.0,0.0,0.0
1828,Julie Davis,"I Love You, Don't Touch Me!",1997-01-21,0.0,0.0,0.0
1829,David DeCoteau,Leather Jacket Love Story,1998-02-20,67000.0,0.0,0.0
1830,Juan José Campanella,Love Walked In,1997-01-18,0.0,0.0,0.0
1831,Alan Smithee,"An Alan Smithee Film: Burn, Hollywood, Burn",1998-02-20,10000000.0,45779.0,0.0045779
1832,Arthur Hiller,"An Alan Smithee Film: Burn, Hollywood, Burn",1998-02-20,10000000.0,45779.0,0.0045779
1833,Doug Ellin,Kissing a Fool,1998-02-27,0.0,0.0,0.0
1834,Todd Holland,Krippendorf's Tribe,1998-02-27,0.0,0.0,0.0
1835,Nick Broomfield,Kurt & Courtney,1998-02-27,0.0,0.0,0.0
1836,Tom DiCillo,The Real Blonde,1997-09-14,0.0,0.0,0.0
1837,Sammo Hung,Mr. Nice Guy,1997-01-31,12716953.0,18814720.0,1.479499059247919
1838,Abbas Kiarostami,Taste of Cherry,1997-09-28,0.0,0.0,0.0
1839,Mike van Diem,Character,1997-04-17,4500000.0,0.0,0.0
1840,Pål Sletaune,Junk Mail,1997-02-21,0.0,0.0,0.0
1841,Peter Medak,Species II,1998-04-10,35000000.0,19165560.0,0.5475874285714286
1842,John Warren,Major League: Back to the Minors,1998-04-17,0.0,3572443.0,0.0
1843,Larry David,Sour Grapes,1998-01-01,0.0,0.0,0.0
1844,Barbara Kopple,Wild Man Blues,1997-01-16,0.0,425788.0,0.0
1845,Kirk Wong,The Big Hit,1998-04-24,13000000.0,27007143.0,2.0774725384615387
1846,Carl Schenkel,Tarzan and the Lost City,1998-04-24,0.0,0.0,0.0
1847,Kevin Hooks,Black Dog,1998-05-01,0.0,0.0,0.0
1848,Tim McCanlies,"Dancer, Texas Pop. 81",1998-05-01,0.0,565592.0,0.0
1849,Leonid Boyko,A Friend of the Deceased,1997-09-10,0.0,0.0,0.0
1850,Vyacheslav Krishtofovich,A Friend of the Deceased,1997-09-10,0.0,0.0,0.0
1851,Michael Winterbottom,Go Now,1995-09-16,0.0,0.0,0.0
1852,Bille August,Les Misérables,1998-05-01,0.0,14096321.0,0.0
1853,James F. Robinson,Still Breathing,1997-09-01,0.0,0.0,0.0
1854,Jill Sprecher,Clockwatchers,1997-01-01,0.0,0.0,0.0
1855,Mimi Leder,Deep Impact,1998-05-08,75000000.0,140464664.0,1.8728621866666664
1856,Rodney Gibbons,Little Men,1998-05-08,0.0,0.0,0.0
1857,Daisy von Scherler Mayer,Woo,1998-05-08,13000000.0,8026971.0,0.6174593076923077
1858,Thom Fitzgerald,The Hanging Garden,1997-01-01,0.0,0.0,0.0
1859,John Duigan,Lawn Dogs,1997-11-21,7000000.0,0.0,0.0
1860,Frederik Du Chau,Quest for Camelot,1998-05-15,40000000.0,38172500.0,0.9543125
1861,Roland Emmerich,Godzilla,1998-05-20,130000000.0,379014294.0,2.915494569230769
1862,Warren Beatty,Bulworth,1998-05-15,30000000.0,29202884.0,0.9734294666666666
1863,Terry Gilliam,Fear and Loathing in Las Vegas,1998-05-22,18500000.0,10680275.0,0.5773121621621622
1864,Don Roos,The Opposite of Sex,1998-05-22,5000000.0,5879254.0,1.1758508
1865,Michael Martin,I Got the Hook Up,1998-05-27,0.0,0.0,0.0
1866,Christopher Guest,Almost Heroes,1998-05-29,0.0,0.0,0.0
1867,Forest Whitaker,Hope Floats,1998-05-29,0.0,0.0,0.0
1868,Erik Skjoldbjærg,Insomnia,1997-03-14,0.0,0.0,0.0
1869,Antonio Tibaldi,Little Boy Blue,1997-06-01,0.0,0.0,0.0
1870,Scott Reynolds,The Ugly,1997-08-26,0.0,0.0,0.0
1871,Andrew Davis,A Perfect Murder,1998-06-05,60000000.0,128038368.0,2.1339728
1872,Caroline Link,Beyond Silence,1996-12-18,0.0,0.0,0.0
1873,Ivan Reitman,Six Days Seven Nights,1998-06-12,70000000.0,164000000.0,2.342857142857143
1874,Harry Elfont,Can't Hardly Wait,1998-06-12,10000000.0,25605015.0,2.5605015
1875,Deborah Kaplan,Can't Hardly Wait,1998-06-12,10000000.0,25605015.0,2.5605015
1876,Des McAnuff,Cousin Bette,1998-06-12,0.0,0.0,0.0
1877,Lisa Cholodenko,High Art,1998-06-12,0.0,1929168.0,0.0
1878,David Leland,The Land Girls,1998-09-25,0.0,0.0,0.0
1879,Lavinia Currier,Passion in the Desert,1997-08-31,0.0,0.0,0.0
1880,Majid Majidi,Children of Heaven,1997-08-01,180000.0,900000.0,5.0
1881,Tim Kirkman,Dear Jesse,1998-10-10,0.0,0.0,0.0
1882,Tiffanie DeBartolo,Dream for an Insomniac,1996-04-18,0.0,24.0,0.0
1883,Christopher Scott Cherot,Hav Plenty,1997-09-11,0.0,0.0,0.0
1884,Hal Hartley,Henry Fool,1997-09-07,0.0,1334786.0,0.0
1885,Manuel Pradal,Marie from the Bay of Angels,1998-06-19,0.0,0.0,0.0
1886,Noah Baumbach,Mr. Jealousy,1997-09-11,0.0,0.0,0.0
1887,Tony Bancroft,Mulan,1998-06-18,90000000.0,304320254.0,3.381336155555556
1888,Barry Cook,Mulan,1998-06-18,90000000.0,304320254.0,3.381336155555556
1889,Marc Evans,Resurrection Man,1998-02-13,0.0,0.0,0.0
1890,Rob Bowman,The X Files,1998-06-19,66000000.0,189198313.0,2.866641106060606
1891,Paddy Breathnach,I Went Down,1997-10-03,0.0,0.0,0.0
1892,Betty Thomas,Doctor Dolittle,1998-06-22,71000000.0,294456605.0,4.147276126760564
1893,Steven Soderbergh,Out of Sight,1998-06-26,48000000.0,77745568.0,1.6196993333333334
1894,Peter Weir,Picnic at Hanging Rock,1975-09-02,0.0,0.0,0.0
1895,Chris Eyre,Smoke Signals,1998-01-16,0.0,0.0,0.0
1896,Manoel de Oliveira,Voyage to the Beginning of the World,1997-05-05,0.0,0.0,0.0
1897,Vincent Gallo,Buffalo '66,1998-01-20,1500000.0,2375097.0,1.583398
1898,Michael Bay,Armageddon,1998-07-01,140000000.0,553799566.0,3.9557111857142857
1899,Richard Donner,Lethal Weapon 4,1998-07-10,140000000.0,285444603.0,2.0388900214285712
1900,Daisy von Scherler Mayer,Madeline,1998-07-10,0.0,0.0,0.0
1901,Joe Dante,Small Soldiers,1998-07-10,40000000.0,54682547.0,1.367063675
1902,Darren Aronofsky,Pi,1998-07-10,60000.0,3221152.0,53.68586666666667
1903,Susan Skoog,Whatever,1998-07-10,0.0,0.0,0.0
1904,Bobby Farrelly,There's Something About Mary,1998-07-15,23000000.0,369884651.0,16.08194134782609
1905,Peter Farrelly,There's Something About Mary,1998-07-15,23000000.0,369884651.0,16.08194134782609
1906,Edward D. Wood Jr.,Plan 9 from Outer Space,1959-07-22,60000.0,0.0,0.0
1907,William A. Wellman,Wings,1927-08-12,2000000.0,0.0,0.0
1908,Harry Beaumont,The Broadway Melody,1929-02-08,379000.0,4358000.0,11.49868073878628
1909,Lewis Milestone,All Quiet on the Western Front,1930-04-29,1250000.0,0.0,0.0
1910,Wesley Ruggles,Cimarron,1931-02-09,0.0,0.0,0.0
1911,Edmund Goulding,Grand Hotel,1932-05-25,700000.0,2594000.0,3.7057142857142855
1912,Frank Lloyd,Cavalcade,1933-02-08,1180280.0,7630000.0,6.46456772969126
1913,Frank Lloyd,Mutiny on the Bounty,1935-11-08,1950000.0,4460000.0,2.287179487179487
1914,Robert Z. Leonard,The Great Ziegfeld,1936-04-08,0.0,0.0,0.0
1915,William Dieterle,The Life of Emile Zola,1937-10-02,0.0,0.0,0.0
1916,Frank Capra,You Can't Take It With You,1938-08-23,1644736.0,7433101.0,4.5193277218957935
1917,John Ford,How Green Was My Valley,1941-10-28,1250000.0,6000000.0,4.8
1918,William Wyler,Mrs. Miniver,1942-06-04,1344000.0,13500000.0,10.044642857142858
1919,Leo McCarey,Going My Way,1944-05-15,0.0,16300000.0,0.0
1920,Billy Wilder,The Lost Weekend,1945-11-25,1250000.0,11000000.0,8.8
1921,William Wyler,The Best Years of Our Lives,1946-12-25,2100000.0,23650000.0,11.261904761904765
1922,Elia Kazan,Gentleman's Agreement,1947-11-11,2000000.0,7800000.0,3.9
1923,Laurence Olivier,Hamlet,1948-03-25,750000.0,0.0,0.0
1924,Robert Rossen,All the King's Men,1949-11-08,0.0,0.0,0.0
1925,Cecil B. DeMille,The Greatest Show on Earth,1952-01-10,4000000.0,36000000.0,9.0
1926,Fred Zinnemann,From Here to Eternity,1953-08-28,1650000.0,30500000.0,18.484848484848484
1927,Elia Kazan,On the Waterfront,1954-06-22,910000.0,9600000.0,10.54945054945055
1928,Delbert Mann,Marty,1955-04-11,343000.0,3000000.0,8.746355685131196
1929,Jerome Robbins,West Side Story,1961-10-18,6000000.0,43656822.0,7.276137
1930,Robert Wise,West Side Story,1961-10-18,6000000.0,43656822.0,7.276137
1931,Tony Richardson,Tom Jones,1963-10-06,1000000.0,37600000.0,37.6
1932,Fred Zinnemann,A Man for All Seasons,1966-12-12,3900000.0,28350000.0,7.269230769230769
1933,Norman Jewison,In the Heat of the Night,1967-08-02,2000000.0,27379978.0,13.689989
1934,Carol Reed,Oliver!,1968-09-26,10000000.0,37402877.0,3.7402877
1935,John Schlesinger,Midnight Cowboy,1969-05-25,3600000.0,44785053.0,12.4402925
1936,William Friedkin,The French Connection,1971-10-09,1800000.0,41158757.0,22.86597611111111
1937,John G. Avildsen,Rocky,1976-11-21,1000000.0,117235147.0,117.235147
1938,Robert Benton,Kramer vs. Kramer,1979-12-18,8000000.0,106260000.0,13.2825
1939,Robert Redford,Ordinary People,1980-09-19,6000000.0,0.0,0.0
1940,Hugh Hudson,Chariots of Fire,1981-05-15,5500000.0,58972904.0,10.722346181818182
1941,James L. Brooks,Terms of Endearment,1983-11-20,8000000.0,0.0,0.0
1942,Sydney Pollack,Out of Africa,1985-12-20,31000000.0,128499205.0,4.14513564516129
1943,Bernardo Bertolucci,The Last Emperor,1987-10-21,23000000.0,43984230.0,1.9123578260869565
1944,Barry Levinson,Rain Man,1988-12-11,25000000.0,412800000.0,16.512
1945,Bruce Beresford,Driving Miss Daisy,1989-12-13,7500000.0,145793296.0,19.439106133333333
1946,Woody Allen,Take the Money and Run,1969-08-18,1500000.0,0.0,0.0
1947,Alan J. Pakula,Klute,1971-06-21,2500000.0,0.0,0.0
1948,Alex Cox,Repo Man,1984-02-20,1500000.0,2300000.0,1.5333333333333334
1949,Whit Stillman,Metropolitan,1990-08-03,225000.0,0.0,0.0
1950,Jim Henson,Labyrinth,1986-06-27,25000000.0,12729917.0,0.50919668
1951,John Hughes,The Breakfast Club,1985-02-15,1000000.0,51525171.0,51.525171
1952,Jack Sholder,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985-10-31,3000000.0,29999213.0,9.999737666666666
1953,Chuck Russell,A Nightmare on Elm Street 3: Dream Warriors,1987-02-27,5000000.0,44793222.0,8.9586444
1954,Renny Harlin,A Nightmare on Elm Street 4: The Dream Master,1988-08-19,7000000.0,72500000.0,10.357142857142858
1955,Stephen Hopkins,A Nightmare on Elm Street 5: The Dream Child,1989-08-11,8000000.0,22168359.0,2.771044875
1956,Rachel Talalay,Freddy's Dead: The Final Nightmare,1991-09-05,11000000.0,34872033.0,3.170184818181818
1957,Sean S. Cunningham,Friday the 13th,1980-05-09,550000.0,59754601.0,108.6447290909091
1958,Steve Miner,Friday the 13th Part 2,1981-05-01,1250000.0,21722776.0,17.3782208
1959,Steve Miner,Friday the 13th Part III,1982-08-13,4000000.0,36690067.0,9.17251675
1960,Joseph Zito,Friday the 13th: The Final Chapter,1984-04-13,2600000.0,32980880.0,12.684953846153846
1961,Danny Steinmann,Friday the 13th: A New Beginning,1985-03-22,2200000.0,21930418.0,9.96837181818182
1962,Tom McLoughlin,Friday the 13th Part VI: Jason Lives,1986-08-01,3000000.0,19472057.0,6.490685666666667
1963,John Carl Buechler,Friday the 13th Part VII: The New Blood,1988-05-13,2800000.0,19170001.0,6.846428928571428
1964,Rob Hedden,Friday the 13th Part VIII: Jason Takes Manhattan,1989-07-28,5000000.0,14000000.0,2.8
1965,John Carpenter,Halloween,1978-10-25,300000.0,70000000.0,233.33333333333331
1966,Rick Rosenthal,Halloween II,1981-10-30,2500000.0,25533818.0,10.2135272
1967,Tommy Lee Wallace,Halloween III: Season of the Witch,1982-10-22,2500000.0,14400000.0,5.76
1968,Dwight H. Little,Halloween 4: The Return of Michael Myers,1988-10-21,5000000.0,17768757.0,3.5537514
1969,Dominique Othenin-Girard,Halloween 5: The Revenge of Michael Myers,1989-10-12,5000000.0,11642254.0,2.3284508
1970,Paul Lynch,Prom Night,1980-07-18,1000000.0,14796236.0,14.796236
1971,Bruce Pittman,Hello Mary Lou: Prom Night II,1987-11-13,0.0,2683519.0,0.0
1972,Peter R. Simpson,Prom Night III: The Last Kiss,1990-03-30,0.0,0.0,0.0
1973,Ron Oliver,Prom Night III: The Last Kiss,1990-03-30,0.0,0.0,0.0
1974,Clay Borris,Prom Night IV: Deliver Us from Evil,1992-02-14,0.0,0.0,0.0
1975,Tom Holland,Child's Play,1988-11-08,9000000.0,44196684.0,4.910742666666667
1976,John Lafia,Child's Play 2,1990-11-09,13000000.0,35763605.0,2.7510465384615386
1977,Jack Bender,Child's Play 3,1991-08-30,13000000.0,20560255.0,1.5815580769230768
1978,Tobe Hooper,Poltergeist,1982-06-04,10700000.0,122200000.0,11.42056074766355
1979,Brian Gibson,Poltergeist II: The Other Side,1986-05-23,19000000.0,40996665.0,2.157719210526316
1980,Gary Sherman,Poltergeist III,1988-06-10,10500000.0,14144000.0,1.347047619047619
1981,William Friedkin,The Exorcist,1973-12-26,8000000.0,441306145.0,55.163268125
1982,John Boorman,Exorcist II: The Heretic,1977-06-17,14000000.0,30749142.0,2.196367285714285
1983,William Peter Blatty,The Exorcist III,1990-08-17,0.0,39024251.0,0.0
1984,Richard Donner,Lethal Weapon,1987-03-06,15000000.0,120207127.0,8.013808466666667
1985,Richard Donner,Lethal Weapon 2,1989-07-07,25000000.0,227853986.0,9.11415944
1986,Richard Donner,Lethal Weapon 3,1992-05-15,35000000.0,321731527.0,9.192329342857144
1987,Joe Dante,Gremlins,1984-06-07,11000000.0,153083102.0,13.916645636363636
1988,Joe Dante,Gremlins 2: The New Batch,1990-06-15,50000000.0,41482207.0,0.82964414
1989,Richard Donner,The Goonies,1985-06-06,19000000.0,61503218.0,3.2370114736842104
1990,Martin Campbell,The Mask of Zorro,1998-07-16,95000000.0,250288523.0,2.6346160315789477
1991,Theresa Connelly,Polish Wedding,1998-01-16,0.0,0.0,0.0
1992,Michael Oblowitz,"This World, Then the Fireworks",1997-07-11,0.0,0.0,0.0
1993,Richard Fleischer,Soylent Green,1973-04-19,0.0,3600000.0,0.0
1994,Fritz Lang,Metropolis,1927-01-10,92620000.0,650422.0,0.0070224789462319
1995,Robert Zemeckis,Back to the Future Part II,1989-11-20,40000000.0,332000000.0,8.3
1996,Robert Zemeckis,Back to the Future Part III,1990-05-25,40000000.0,244527583.0,6.113189575
1997,Ronald Neame,The Poseidon Adventure,1972-12-01,5000000.0,84563118.0,16.9126236
1998,Irwin Allen,The Poseidon Adventure,1972-12-01,5000000.0,84563118.0,16.9126236
1999,Gary Nelson,Freaky Friday,1976-12-17,0.0,0.0,0.0
2000,Robert Stevenson,The Absent-Minded Professor,1961-03-16,0.0,0.0,0.0
2001,Vincent McEveety,The Apple Dumpling Gang Rides Again,1979-06-27,0.0,0.0,0.0
2002,Jack Donohue,Babes in Toyland,1961-12-14,0.0,0.0,0.0
2003,Austen Jewell,Babes in Toyland,1961-12-14,0.0,0.0,0.0
2004,David Hand,Bambi,1942-08-14,858000.0,267447150.0,311.709965034965
2005,James Algar,Bambi,1942-08-14,858000.0,267447150.0,311.709965034965
